board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_45,compressed_bet_45,full_call_facing_45,compressed_call_facing_45
Kh 4h 6h Qc Ac,5h 8c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011143238473515487,1.0058178838686523e-06,11,1,0.0,0.8550293018917648,1.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5h 8d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011097306323594324,1.0058178838686523e-06,11,1,0.0,0.8550293018917648,1.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5h 8h,0,1,3,0.00119065335898579,9.992425741288106e-07,0.0012541511744703737,1.0047959236906677e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h 8s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011097306323594324,1.0058178838686523e-06,11,1,0.0,0.8550293018917648,1.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5h 9c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011116664487024483,1.0151505734387518e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5h 9d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011017333915587157,1.0151505734387518e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5h 9h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.00110709148606463,1.0151505734387518e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h 9s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011017333915587157,1.0151505734387518e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5h Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001099750918604757,1.005362072278349e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,5h Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001103555743386539,1.0042014954692006e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,5h Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011007114775633353,1.0039019864723228e-06,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001103555743386539,1.0042014954692006e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,5h Jc,0,1,3,0.0010637240212944875,0.0006080772182421376,0.0011181824089953828,0.0006074098533345685,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5h Jd,0,1,3,0.0010637240212944875,0.0006080772182421376,0.0011123207616349415,0.0006092296201453503,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5h Jh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011156216943510773,9.999757190537481e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h Js,0,1,3,0.0010637240212944875,0.0006080772182421376,0.0011123207616349413,0.0006092296201453503,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5h Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011063413099901068,9.996639585247164e-07,12,12,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.99999
Kh 4h 6h Qc Ac,5h Qh,0,1,3,9.998410252769808e-07,0.002049007404847645,1.0414676303901055e-06,0.0020477640396703452,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h Qs,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011063413099901068,9.996639585247162e-07,12,12,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.99999
Kh 4h 6h Qc Ac,5h Kc,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0296052411185026e-06,1.0056099676778328e-06,15,0,0.0,0.5308743635589362,1.0,0.4691256364410637,1.0,0.99999
Kh 4h 6h Qc Ac,5h Kd,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0285875739245088e-06,1.0056099676778328e-06,15,0,0.0,0.5308743635589362,1.0,0.4691256364410637,1.0,0.99999
Kh 4h 6h Qc Ac,5h Ks,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0285875739245088e-06,1.005609967677833e-06,15,0,0.0,0.5308743635589362,1.0,0.4691256364410637,1.0,0.99999
Kh 4h 6h Qc Ac,5h Ad,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.864095851199019e-07,1.004209920604113e-06,14,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h Ah,0,1,3,9.998410252769808e-07,0.0019671922059348408,9.950019375857927e-07,0.0019763945109168173,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5h As,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.864095851199019e-07,1.0042099206041133e-06,14,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5s 6c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010888535796671807,9.973307056054395e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,5s 6d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010888535796671807,9.971978669893792e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,5s 6s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010888535796671807,9.971978669893792e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,5s 7c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010926627667506344,1.002474770072371e-06,5,1,1.0,0.7095180472568701,0.0,0.29048195274313,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 7d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011014710897919247,1.002474770072371e-06,5,1,1.0,0.7095180472568701,0.0,0.29048195274313,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 7h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011006721059394703,1.0013141932632229e-06,5,1,0.42846227461560027,0.7095180472568701,0.5715377253843997,0.29048195274313,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 7s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001101471089791925,1.002474770072371e-06,5,1,1.0,0.7095180472568701,0.0,0.29048195274313,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 8c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011101710337099123,1.0034967302503556e-06,11,1,1.0,0.8550293018917648,0.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 8d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011055778187177958,1.0034967302503556e-06,11,1,1.0,0.8550293018917648,0.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 8h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011162998525778623,1.0023361534412075e-06,11,1,0.0,0.8550293018917648,1.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 8s,0,1,3,0.00119065335898579,9.992425741288106e-07,0.0012375013792342454,1.0036353468815194e-06,11,1,1.0,0.8550293018917648,0.0,0.1449706981082352,0.0,0.5255925387794849
Kh 4h 6h Qc Ac,5s 9c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011075136350608117,1.0128294198204553e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5s 9d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010975805779170791,1.0128294198204553e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5s 9h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011029386724229937,1.0128294198204553e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5s 9s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010975805779170793,1.0128294198204553e-06,12,9,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.9282345585301963
Kh 4h 6h Qc Ac,5s Tc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010955981049631204,1.0030409186600525e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,5s Td,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010994029297449024,1.0018803418509044e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,5s Th,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001096558663921699,1.0015808328540265e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,1.0,0.11652322995435994
Kh 4h 6h Qc Ac,5s Ts,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010994029297449026,1.0018803418509041e-06,6,11,1.0,0.9999176006029368,0.0,8.239939706325524e-05,0.0,0.11652322995435994
Kh 4h 6h Qc Ac,5s Jc,0,1,3,0.0010637240212944875,0.0006080772182421376,0.0011140295953537464,0.0006059973428272406,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5s Jd,0,1,3,0.0010637240212944875,0.0006080772182421376,0.001108167947993305,0.0006078171096380223,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5s Jh,0,1,3,0.0010637240212944875,0.0006080772182421376,0.0011121746387593493,0.0006071108543843582,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5s Js,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011074621899433965,9.988151422446e-07,13,2,1.0,0.9999117191871583,0.0,8.828081284170859e-05,0.0,0.421263202038205
Kh 4h 6h Qc Ac,5s Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011021884963484702,9.973428049064197e-07,12,12,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.99999
Kh 4h 6h Qc Ac,5s Qh,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0011014765574639902,9.9747564352248e-07,0,12,1.0,0.9999474840802659,0.0,5.251591973412176e-05,1.0,0.99999
Kh 4h 6h Qc Ac,5s Qs,0,1,3,9.998410252769808e-07,0.002049007404847645,1.0382334007627082e-06,0.0020427319799985293,12,12,1.0,0.9999339325891439,0.0,6.606741085611172e-05,0.0,0.99999
Kh 4h 6h Qc Ac,5s Kc,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.0257018287990316e-06,1.0032888140595365e-06,5,0,0.0,0.7095180472568701,1.0,0.29048195274313,1.0,0.99999
Kh 4h 6h Qc Ac,5s Kd,0,1,3,9.998410252769808e-07,9.992425741288106e-07,1.024684161605038e-06,1.0032888140595365e-06,5,0,0.0,0.7095180472568701,1.0,0.29048195274313,1.0,0.99999
Kh 4h 6h Qc Ac,5s Ks,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010901544639432348,1.0044493908686847e-06,5,0,0.0,0.7095180472568701,1.0,0.29048195274313,1.0,0.99999
Kh 4h 6h Qc Ac,5s Ad,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.82506172800431e-07,1.0018887669858165e-06,14,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5s Ah,0,1,3,9.998410252769808e-07,9.992425741288106e-07,9.889500048416086e-07,1.0015957654425396e-06,14,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,5s As,0,1,3,9.998410252769808e-07,0.0019671922059348408,9.846546932251438e-07,0.001972401721720553,14,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c 6d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001037137202262674,9.875501119170185e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c 6s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001037137202262674,9.875501119170185e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c 7c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010409463893461279,9.928270150000105e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 7d,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010505536962398727,0.0006838490876627542,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 7h,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010497547123874181,0.000683049694233579,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 7s,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010505536962398727,0.0006838490876627542,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 8c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010584546563054055,9.938489751779949e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 8d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001053861441313289,9.938489751779949e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 8h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010645834751733555,9.926883983688467e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 8s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001053861441313289,9.938489751779949e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 9c,0,1,3,0.0010637240212944875,0.00400907056770137,0.0010604568379996757,0.004024874630372609,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 9d,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010512905527863023,0.004687035479821709,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 9h,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010566486472922169,0.004687035479821709,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c 9s,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010512905527863025,0.004687035479821709,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Tc,0,1,3,0.0010637240212944875,0.0040191616211375444,0.001048553039248665,0.003995634074411901,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Td,0,1,3,0.0010637240212944875,0.0050936015983571,0.0010536069534282822,0.005057868450374567,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Th,0,1,3,0.0010637240212944875,0.0050936015983571,0.0010507626876050786,0.005056341714480082,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Ts,0,1,3,0.0010637240212944875,0.0050936015983571,0.0010536069534282822,0.005057868450374567,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Jc,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010616074598993313,9.861769964492053e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Jd,0,1,3,0.0010637240212944875,0.0034125556571740125,0.001059711914915889,0.0033781474592690427,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Jh,0,1,3,0.0010637240212944875,0.0034125556571740125,0.0010637186056819334,0.0033741839242294185,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Js,0,1,3,0.0010637240212944875,0.0034125556571740125,0.001059711914915889,0.0033781474592690427,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6c Qd,0,1,3,0.000942085532356905,9.992425741288106e-07,0.0009303490055598112,9.875622112179987e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Qh,0,1,3,0.000942085532356905,9.992425741288106e-07,0.0009297184779891592,9.87695049834059e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Qs,0,1,3,0.000942085532356905,9.992425741288106e-07,0.0009303490055598112,9.875622112179987e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Kc,0,1,3,0.0010637240212944875,0.0042905043066428245,0.0010445075366265083,0.004271435998772076,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Kd,0,1,3,0.00028243706772301916,9.992425741288106e-07,0.00027572321608097274,9.939484101556167e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Ks,0,1,3,0.00028243706772301916,9.992425741288106e-07,0.00027572321608097274,9.939484101556167e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Ad,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0009935652130247398,9.93401588722604e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c Ah,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010004207618150977,9.931085871793268e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6c As,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0009935652130247398,9.93401588722604e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d 6s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001037137202262674,9.874172733009582e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d 7c,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010417453731985825,0.000683757589783439,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 7d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010497547123874181,9.926941763839502e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 7h,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010497547123874181,0.0006829581963542638,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 7s,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010505536962398727,0.000683757589783439,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 8c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010584546563054055,9.937161365619346e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 8d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001053861441313289,9.937161365619346e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 8h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010645834751733555,9.925555597527864e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 8s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001053861441313289,9.937161365619346e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 9c,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010612236099300349,0.004686414835198264,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 9d,0,1,3,0.0010637240212944875,0.00400907056770137,0.001050523780855943,0.004024341667306692,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 9h,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010566486472922169,0.004686414835198264,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d 9s,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010512905527863025,0.004686414835198264,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Tc,0,1,3,0.0010637240212944875,0.0050936015983571,0.0010498021286465004,0.00506310730732336,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Td,0,1,3,0.0010637240212944875,0.0040191616211375444,0.0010523578640304469,0.003990431688352922,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Th,0,1,3,0.0010637240212944875,0.0050936015983571,0.0010507626876050786,0.005055664574609737,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Ts,0,1,3,0.0010637240212944875,0.0050936015983571,0.0010536069534282822,0.005057191310504222,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Jc,0,1,3,0.0010637240212944875,0.0034125556571740125,0.0010655735622763305,0.003367481186408251,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Jd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010557458125388898,9.89034548556179e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Jh,0,1,3,0.0010637240212944875,0.0034125556571740125,0.0010637186056819334,0.0033737302614427595,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Js,0,1,3,0.0010637240212944875,0.0034125556571740125,0.001059711914915889,0.0033776937964823837,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6d Qd,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010504721189439636,9.875622112179987e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Qh,0,1,3,0.000942085532356905,9.992425741288106e-07,0.0009297184779891592,9.875622112179987e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Qs,0,1,3,0.000942085532356905,9.992425741288106e-07,0.0009303490055598112,9.874293726019383e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Kc,0,1,3,0.00028243706772301916,9.992425741288106e-07,0.00027601068872004544,9.938155715395564e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Kd,0,1,3,0.0010637240212944875,0.0042905043066428245,0.0010434248474663643,0.004270865622099733,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Ks,0,1,3,0.00028243706772301916,9.992425741288106e-07,0.00027572321608097274,9.938155715395564e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Ad,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0009935652130247398,9.932687501065436e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d Ah,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010004207618150977,9.929757485632665e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6d As,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0009935652130247398,9.932687501065436e-07,1,4,0.0,1e-05,1.0,0.99999,1.0,0.99999
Kh 4h 6h Qc Ac,6s 7c,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010417453731985825,0.000683757589783439,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 7d,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010505536962398727,0.000683757589783439,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 7h,0,1,3,0.0010637240212944875,0.0006882680591359122,0.0010497547123874181,0.0006829581963542638,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 7s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010497547123874181,9.926941763839502e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 8c,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010584546563054055,9.937161365619346e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 8d,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010538614413132892,9.937161365619346e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 8h,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.0010645834751733555,9.925555597527864e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 8s,0,1,3,0.0010637240212944875,9.992425741288106e-07,0.001053861441313289,9.937161365619346e-07,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 9c,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010612236099300349,0.004686414835198264,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
Kh 4h 6h Qc Ac,6s 9d,0,1,3,0.0010637240212944875,0.004668631378012825,0.0010512905527863025,0.004686414835198264,3,10,1.0,0.9999386731163625,0.0,6.132688363751407e-05,1.0,0.99999
