board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_14,compressed_bet_14,full_call_facing_14,compressed_call_facing_14,full_bet_29,compressed_bet_29,full_call_facing_29,compressed_call_facing_29
9d 2d Kc Tc 4c,5s 8c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012908789674080856,9.79234705471263e-07,2,7,0.0,0.9954643098606948,0.0,0.004210212023580433,0.0,3.103722716992478e-05,1.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,5s 8d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012820205910968035,9.676608398153791e-07,2,7,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,3.103722716992478e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,5s 8h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012820205910968035,9.663373150287878e-07,2,7,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,3.103722716992478e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,5s 8s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012820205910968035,9.663373150287878e-07,2,7,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,3.103722716992478e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,5s 9c,0,1,5,0.0009297442538361918,0.0026395329220793334,0.000924605094966333,0.0026141181771295948,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.009610196806144979,0.0,1.282393289933712e-05,0.5001892817066459,0.00252881274002614
9d 2d Kc Tc 4c,5s 9h,0,1,5,0.0009297442538361918,0.0026395329220793334,0.0009377449558302948,0.0026221465912987943,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,5s 9s,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.00020859633457234262,9.91862742532928e-07,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,5s Td,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001271735115847568,9.860936959370066e-07,8,5,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988998402932956
9d 2d Kc Tc 4c,5s Th,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001271735115847568,9.932716925922811e-07,8,5,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988998402932956
9d 2d Kc Tc 4c,5s Ts,0,1,5,9.998460237123483e-07,9.99230592443818e-07,1.0217722190502752e-06,9.919186198049533e-07,8,5,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988998402932956
9d 2d Kc Tc 4c,5s Jc,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020973429866980454,9.853611617619758e-07,8,4,0.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,3.592531340698405e-05,1.0,2.1263934261221164e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,5s Jd,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020966877876394478,9.925393334239513e-07,8,4,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,3.592531340698405e-05,0.0,2.1263934261221164e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,5s Jh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012660967882488262,1.0022014794090958e-06,8,4,0.27917080661614013,0.9998327155272967,0.0,0.0001460205384420505,0.0,3.592531340698405e-05,0.7208291933838599,2.1263934261221164e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,5s Js,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.0002110161313748043,1.0010730120889022e-06,8,4,0.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,3.592531340698405e-05,1.0,2.1263934261221164e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,5s Qc,0,1,5,0.003933712196487236,9.99230592443818e-07,0.003996257397646726,9.975070310064114e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,5s Qd,0,1,5,0.003933712196487236,9.99230592443818e-07,0.003990242193185579,9.897362703001805e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,5s Qh,0,1,5,0.003933712196487236,9.99230592443818e-07,0.004008653120468318,9.845526648611287e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,5s Qs,0,1,5,0.000185960259292819,9.99230592443818e-07,0.00018950297745801929,9.804744944128752e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,5s Kd,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020279887905652881,9.98715942047003e-07,14,12,0.0,6.666666666666667e-06,1.0,0.9999112214706337,1.0,0.99999,0.0,8.211186269956467e-05,0.0,0.99999
9d 2d Kc Tc 4c,5s Kh,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012253062815372315,1.0076727426279383e-06,14,12,0.0,6.666666666666667e-06,1.0,0.9999112214706337,1.0,0.99999,0.0,8.211186269956467e-05,0.0,0.99999
9d 2d Kc Tc 4c,5s Ks,0,1,5,0.001244444970306037,0.0048377107618282405,0.0012318610098749883,0.004878582889951116,14,12,0.0,6.666666666666667e-06,1.0,0.9999112214706337,1.0,0.99999,0.0,8.211186269956467e-05,0.0,0.99999
9d 2d Kc Tc 4c,5s Ac,0,1,5,0.00025361854025932686,9.99230592443818e-07,0.0002492721309036553,9.842667556359193e-07,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,5s Ad,0,1,5,0.0015217112415559615,9.99230592443818e-07,0.0015106093707564782,9.664908353486323e-07,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,5s Ah,0,1,5,0.0015217112415559615,9.99230592443818e-07,0.0014941847035162344,9.801562070468109e-07,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,5s As,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012219339571269208,9.798544957455672e-07,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6c 6d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012071534378393185,9.944423577039146e-07,3,10,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.4927083286566785,0.0,1.282393289933712e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,6c 6h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012071534378393185,9.927688029245282e-07,3,10,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.4927083286566785,0.0,1.282393289933712e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,6c 6s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012071534378393185,9.927688029245282e-07,3,10,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.4927083286566785,0.0,1.282393289933712e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,6c 7c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012484094520091233,9.839287164806586e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,6c 7d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012526172554569687,9.90463346977302e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6c 7h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012550433880661705,9.906545820075048e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6c 7s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012550433880661705,9.906545820075048e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6c 8c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001258097085011157,9.875125926235825e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,6c 8d,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.0025753899119029065,9.773762600355053e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6c 8h,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.0025753899119029073,9.76052735248914e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6c 8s,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.0025753899119029065,9.76052735248914e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6c 9c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012012086716108653,9.982298331343339e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,6c 9h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012187961250371272,1.0012690970054408e-06,11,14,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.009610196806144979,0.0,2.7589316360402657e-05,1.0,0.00252881274002614
9d 2d Kc Tc 4c,6c 9s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012187961250371272,1.001269097005441e-06,11,14,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.009610196806144979,0.0,2.7589316360402657e-05,1.0,0.00252881274002614
9d 2d Kc Tc 4c,6c Td,0,1,5,0.0005504680292831022,9.99230592443818e-07,0.0005480388133384318,9.936164220487664e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,1.0,0.9988882788311626
9d 2d Kc Tc 4c,6c Th,0,1,5,0.0005504680292831022,9.99230592443818e-07,0.0005480388133384318,1.0007944187040412e-06,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,6c Ts,0,1,5,0.0005504680292831022,9.99230592443818e-07,0.0005480388133384318,1.0007944187040412e-06,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,0.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,6c Jc,0,1,5,0.00020740749505100613,9.99230592443818e-07,0.00020427065160364977,9.936390489142949e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,6c Jd,0,1,5,0.001244444970306037,0.00206559973019047,0.0012280287439851974,0.0020712123490161985,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6c Jh,0,1,5,0.00020740749505100613,0.00206559973019047,0.0002060188099417257,0.002086520329647902,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6c Js,0,1,5,0.00020740749505100613,0.00206559973019047,0.0002060188099417257,0.002086520329647902,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6c Qc,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012314495026522132,1.0028585531503035e-06,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,6c Qd,0,1,5,5.647715827679979e-05,0.0022812369867966334,5.594126121628512e-05,0.0022688277654879566,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.6305689538535306,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,6c Qh,0,1,5,0.0003388629496607988,0.0022812369867966334,0.0003372335453289938,0.002257695150994596,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.543575358261573,0.3819288804739562
9d 2d Kc Tc 4c,6c Qs,0,1,5,0.0003388629496607988,0.0022812369867966334,0.00033723354532899386,0.002257695150994596,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,1.0,0.3819288804739562
9d 2d Kc Tc 4c,6c Kd,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.512908248345006e-07,1.006769223732188e-06,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,6c Kh,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.581305779773977e-07,1.0145975569929295e-06,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,6c Ks,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.58130577977398e-07,1.0145975569929295e-06,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,6c Ac,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.00019838938435611067,9.924943575713646e-07,5,1,0.0,6.666666666666667e-06,0.0,2.0306094220789084e-05,1.0,0.99999,1.0,0.9999730272391125,1.0,0.99999
9d 2d Kc Tc 4c,6c Ad,0,1,5,9.998460237123483e-07,0.009132118067553147,9.761552601535023e-07,0.008893434054124995,9,15,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.5116774868916053,0.0,1.1313624182516413e-05,0.0,0.00048292115427261143
9d 2d Kc Tc 4c,6c Ah,0,1,5,9.998460237123483e-07,0.009132118067553147,9.653633715333166e-07,0.009018323933126357,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6c As,0,1,5,9.998460237123483e-07,0.009132118067553147,9.653633715333166e-07,0.009018323933126356,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6d 6h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012005878894548782,9.945778587054422e-07,3,10,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.4927083286566785,0.0,1.282393289933712e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,6d 6s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012005878894548782,9.945778587054422e-07,3,10,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.4927083286566785,0.0,1.282393289933712e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,6d 7c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001241843903624683,9.857377722615728e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6d 7d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012460517070725283,9.922724027582159e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6d 7h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012484778396817302,9.924636377884186e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6d 7s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012484778396817304,9.924636377884186e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6d 8c,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.0025801167314221827,9.907591814723032e-07,15,7,0.0,0.9267781203121732,0.035786893931260444,0.07258207730344662,0.0,3.103722716992478e-05,0.9642131060687396,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6d 8d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012426731603154347,9.777477827486127e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6d 8h,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.002561854590784819,9.77861791029828e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6d 8s,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.002561854590784819,9.77861791029828e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6d 9c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0011946431232264252,1.0000388889152477e-06,11,14,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.009610196806144979,0.0,2.7589316360402657e-05,1.0,0.00252881274002614
9d 2d Kc Tc 4c,6d 9h,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.0002020384294421145,1.001949685466161e-06,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,6d 9s,0,1,5,0.00020740749505100619,9.99230592443818e-07,0.0002020384294421145,1.0019496854661612e-06,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
9d 2d Kc Tc 4c,6d Td,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.901586297403568e-07,9.948275660829116e-07,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,1.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,6d Th,0,1,5,0.0005504680292831022,9.99230592443818e-07,0.0005451346073939481,1.0026034744849552e-06,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,1.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,6d Ts,0,1,5,0.0005504680292831022,9.99230592443818e-07,0.0005451346073939481,1.0026034744849552e-06,8,8,1.0,0.9998327155272967,0.0,0.0001460205384420505,1.0,0.99999,0.0,2.1263934261221164e-05,0.0,0.9988882788311626
9d 2d Kc Tc 4c,6d Jc,0,1,5,0.001244444970306037,0.00206559973019047,0.0012218563150359157,0.0020601133650587915,8,4,1.0,0.9998327155272967,0.0,0.0001460205384420505,1.0,3.592531340698405e-05,0.0,2.1263934261221164e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6d Jd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012186652418023003,1.0037547436773783e-06,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6d Jh,0,1,5,0.00020740749505100613,0.00206559973019047,0.00020492455187765235,0.00209025999210541,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6d Js,0,1,5,0.00020740749505100613,0.00206559973019047,0.00020492455187765235,0.0020902599921054097,11,4,1.0,0.999915129897472,0.0,5.728078616758273e-05,0.0,3.592531340698405e-05,0.0,2.7589316360402657e-05,0.0,1.2483206694729829e-05
9d 2d Kc Tc 4c,6d Qc,0,1,5,0.0003388629496607988,0.0022812369867966334,0.00033437793495237053,0.002291399947869718,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,6d Qd,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012229810212205305,9.96896848224987e-07,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,6d Qh,0,1,5,5.647715827679979e-05,0.0022812369867966334,5.5907623903582286e-05,0.0022611236904204607,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,6d Qs,0,1,5,5.647715827679979e-05,0.0022812369867966334,5.5907623903582286e-05,0.0022611236904204607,3,9,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,6.51757959137998e-05,0.0,1.282393289933712e-05,0.0,0.3819288804739562
9d 2d Kc Tc 4c,6d Kd,0,1,5,0.001244444970306037,0.0034674703721848726,0.0011821436173400678,0.003504603510464733,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,1.0,0.99999
9d 2d Kc Tc 4c,6d Kh,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.528555054733407e-07,1.0164066127738436e-06,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,0.0,0.99999
9d 2d Kc Tc 4c,6d Ks,0,1,5,9.998460237123483e-07,9.99230592443818e-07,9.528555054733408e-07,1.0164066127738436e-06,7,12,0.0,6.666666666666667e-06,1.0,0.999891608261136,1.0,0.99999,0.0,0.00010172507219734107,0.0,0.99999
9d 2d Kc Tc 4c,6d Ac,0,1,5,9.998460237123483e-07,0.009132118067553147,9.610397666243474e-07,0.009085035136741868,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6d Ad,0,1,5,0.001244444970306037,9.99230592443818e-07,0.001196018506065418,9.762760669806226e-07,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,1.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6d Ah,0,1,5,9.998460237123483e-07,0.009132118067553147,9.600882990292594e-07,0.00903485716490191,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.30461313808411355,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6d As,0,1,5,9.998460237123483e-07,0.009132118067553147,9.600882990292594e-07,0.009034857164901908,9,0,1.0,0.999959181166064,0.0,2.950520975346381e-05,0.0,0.4151606231392745,0.0,1.1313624182516413e-05,0.0,0.0003226866067773865
9d 2d Kc Tc 4c,6h 6s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012005878894548782,9.929043039260557e-07,3,10,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,0.0,0.4927083286566785,0.0,1.282393289933712e-05,0.0,0.001875452330007434
9d 2d Kc Tc 4c,6h 7c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012418439036246832,9.840642174821861e-07,2,2,0.0,0.9954643098606948,1.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6h 7d,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012460517070725283,9.905988479788296e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6h 7h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012484778396817304,9.907900830090324e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6h 7s,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012484778396817304,9.907900830090324e-07,2,2,1.0,0.9954643098606948,0.0,0.004210212023580433,0.0,1e-05,0.0,0.00032547811572475907,0.0,1e-05
9d 2d Kc Tc 4c,6h 8c,0,1,5,0.0004275845494439784,9.99230592443818e-07,0.0004300194552370305,9.867592151495506e-07,15,7,0.0,0.9267781203121732,0.51518023125618,0.07258207730344662,0.0,3.103722716992478e-05,0.48481976874382,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6h 8d,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.002561854590784819,9.775117610370329e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6h 8h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012426731603154347,9.747507031826347e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6h 8s,0,1,5,0.0025655072966638704,9.99230592443818e-07,0.002561854590784819,9.761882362504416e-07,15,7,1.0,0.9267781203121732,0.0,0.07258207730344662,0.0,3.103722716992478e-05,0.0,0.0006398023843801892,0.0,1e-05
9d 2d Kc Tc 4c,6h 9c,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0011946431232264252,9.983653341358614e-07,11,14,1.0,0.999915129897472,0.0,5.728078616758273e-05,1.0,0.009610196806144979,0.0,2.7589316360402657e-05,1.0,0.00252881274002614
9d 2d Kc Tc 4c,6h 9h,0,1,5,0.001244444970306037,9.99230592443818e-07,0.0012122305766526869,1.0014045980069683e-06,3,14,1.0,0.9999585294884566,0.0,2.8646578643993225e-05,1.0,0.009610196806144979,0.0,1.282393289933712e-05,0.0,0.00252881274002614
