board,hand,meets_frozen_gap_threshold,bettor_seat,caller_seat,bettor_range_before_collision,caller_range_before_collision,bettor_joint_marginal,caller_joint_marginal,bettor_group,caller_group,full_check,compressed_check,full_bet_76,compressed_bet_76,full_call_facing_76,compressed_call_facing_76
Jd Jh 9h Ts 9c,3d As,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.00115218737481139,9.995395013446522e-07,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h 3s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011632566887559233,1.0086458331118241e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 4c,1,1,5,0.0005907642752563513,9.992016378913245e-07,0.000632104850483741,1.0049779755247483e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 4d,1,1,5,0.0005907642752563513,9.992016378913245e-07,0.0006307968011566054,1.006163247253268e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 4h,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0676529227119903e-06,1.004335934306792e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 4s,1,1,5,0.0005907642752563513,9.992016378913245e-07,0.0006332654327643191,1.0061632472532681e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 5c,1,1,5,0.00040332880229355597,9.992016378913245e-07,0.00036488569027994894,1.0077915690204198e-06,2,0,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 5d,1,1,5,0.00040332880229355597,9.992016378913245e-07,0.000363913510393281,1.0077915690204198e-06,2,0,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 5h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0009837317257921357,1.008538849323721e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 5s,1,1,5,0.00040332880229355597,9.992016378913245e-07,0.0003647134373907313,1.0073972041289156e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 6c,1,1,5,0.0006483402497433049,9.992016378913245e-07,0.0006833828670833162,1.0009836170976866e-06,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 6d,1,1,5,0.0006483402497433049,9.992016378913245e-07,0.0006812010780029901,9.997983453691672e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 6h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011443318706822827,1.0014641680872657e-06,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 6s,1,1,5,0.0006483402497433049,9.992016378913245e-07,0.000682849559463778,9.997983453691672e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 7c,1,1,5,0.0020146769753412903,9.992016378913245e-07,0.0021476263705517257,9.936441737279468e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 7d,1,1,5,0.0020146769753412903,9.992016378913245e-07,0.00215458695630047,9.944350805649622e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 7h,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0693341557614468e-06,9.914520038884626e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3h 7s,1,1,5,0.0020146769753412903,9.992016378913245e-07,0.0021476263705517257,9.944350805649624e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 8c,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001132674562496817,1.0033653109128058e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 8d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011340979344626125,1.0032220523159123e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 8h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011319685029177436,1.0033653109128058e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 8s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001134803994041686,1.004012959152928e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3h 9d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011329822318805127,9.989270459194052e-07,13,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h 9s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011319106905838276,9.992274906240135e-07,13,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Tc,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011373117521780833,1.006600222479014e-06,10,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Td,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011410438277445214,1.0054149507504944e-06,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Th,1,1,5,0.0010897633985047037,0.0028614954275566367,0.0011411179132684239,0.0028826833591664635,10,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Jc,1,1,5,0.0010897633985047037,0.0042304672318244545,0.001105900997324472,0.00423749777009121,6,1,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Js,1,1,5,0.0010897633985047037,0.0042304672318244545,0.0011085615315942253,0.0042337515475185696,6,1,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Qc,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0481353251592912e-06,1.003669541414905e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Qd,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0467621077138653e-06,1.0030054598328756e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Qh,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0469554142647805e-06,1.003669541414905e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Qs,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0481353251592912e-06,1.003796366669891e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Kc,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010866805400216286,1.0063341400889103e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Kd,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010877533725164165,1.0096281278452263e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Kh,1,1,5,0.0007829576797000988,0.0009617622555124228,0.0007815623210154633,0.0009683060216125365,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Ks,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010930684683598617,1.0096281278452263e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3h Ac,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011521323861154813,1.000462720754398e-06,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Ad,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011606707529039696,1.0001596038673228e-06,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h Ah,1,1,5,0.0003632544661682346,9.992016378913245e-07,0.00038730654907637185,1.0000866332960506e-06,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3h As,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.00115218737481139,9.997447844886545e-07,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s 4c,1,1,5,0.0005907642752563513,9.992016378913245e-07,0.0006360330919582865,1.004772692380746e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 4d,1,1,5,0.0005907642752563513,9.992016378913245e-07,0.000634725042631151,1.0059579641092655e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 4h,1,1,5,0.0005907642752563513,9.992016378913245e-07,0.0006347250426311509,1.004772692380746e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 4s,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.078479927906007e-06,1.0053159228913091e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 5c,1,1,5,0.00040332880229355597,9.992016378913245e-07,0.0003675675940365036,1.0075862858764174e-06,2,0,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 5d,1,1,5,0.00040332880229355597,9.992016378913245e-07,0.0003665954141498357,1.0075862858764174e-06,2,0,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 5h,1,1,5,0.00040332880229355597,9.992016378913245e-07,0.0003667676670390534,1.0075862858764174e-06,2,0,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 5s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0009926739505998782,1.0079392012882143e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 6c,1,1,5,0.0006483402497433049,9.992016378913245e-07,0.0006876939555585861,1.0007783339536842e-06,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 6d,1,1,5,0.0006483402497433049,9.992016378913245e-07,0.0006855121664782599,9.995930622251648e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 6h,1,1,5,0.0006483402497433049,9.992016378913245e-07,0.0006851161254634636,1.0007783339536842e-06,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 6s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001155014706110314,1.0000736132147437e-06,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 7c,1,1,5,0.0020146769753412903,9.992016378913245e-07,0.0021610228096795208,9.934388905839444e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 7d,1,1,5,0.0020146769753412903,9.992016378913245e-07,0.002167983395428265,9.942297974209598e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 7h,1,1,5,0.0020146769753412903,9.992016378913245e-07,0.002167983395428265,9.934388905839444e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 7s,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0725283075776762e-06,9.920376275814758e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,3s 8c,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011399208601467388,1.0031600277688035e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 8d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011413442321125344,1.0030167691719101e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 8h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011392148005676655,1.0031600277688035e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 8s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011420502916916076,1.0038076760089255e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,3s 9d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011402285295304345,9.987217627754028e-07,13,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s 9s,1,1,5,0.001278331799732163,9.992016378913245e-07,0.0013362722632678265,9.992274906240135e-07,13,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Tc,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011445580498280052,1.0063949393350117e-06,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Td,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011482901253944433,1.005209667606492e-06,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Th,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011449679204151935,1.0063949393350117e-06,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Jc,1,1,5,0.0010897633985047037,0.0042304672318244545,0.001113147294974394,0.004236628632590815,6,1,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Js,1,1,5,0.0010897633985047037,0.0009878320971463592,0.0011119578220973774,0.0009883960515299625,6,1,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Qc,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.054784056547477e-06,1.0034642582709027e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Qd,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.053410839102051e-06,1.0028001766888732e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Qh,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.053604145652966e-06,1.0034642582709027e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Qs,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.054784056547477e-06,1.0035910835258886e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Kc,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010939268376715505,1.0061288569449077e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Kd,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010949996701663384,1.009422844701224e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Kh,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010939268376715505,1.0061288569449077e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Ks,1,1,5,0.0007829576797000988,0.0009617622555124228,0.0007913580454441238,0.0009712789946360991,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,3s Ac,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011593786837654032,1.0002574376103955e-06,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Ad,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011679170505538915,9.999543207233202e-07,7,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s Ah,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011691659448790374,1.0006722569890636e-06,7,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,3s As,1,1,5,0.0003632544661682346,9.992016378913245e-07,0.0003864778908204373,9.987485945076365e-07,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c 4d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011736226850843005,1.0033765675433162e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 4h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011736226850843005,1.0021912958147968e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 4s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001178176488493132,1.0033765675433162e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 5c,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0009959056717485449,1.005208939103206e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 5d,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.0003310929721592788,1.0044180322661905e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 5h,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.0003312481101780934,1.0044180322661905e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 5s,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.0003318134192307004,1.0040236673746863e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 6c,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011586774238821864,9.981342578667507e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,4c 6d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011550101613854679,9.96948986138231e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 6h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011543444754244273,9.981342578667507e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
Jd Jh 9h Ts 9c,4c 6s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001157781013202537,9.96948986138231e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 7c,1,1,5,9.998960108148754e-07,9.992016378913245e-07,1.0750664910310736e-06,9.88122093667948e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 7d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001175455021869164,9.90098272233483e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 7h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011754550218691638,9.893073653964675e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 7s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011716899559682892,9.90098272233483e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 8c,1,1,5,0.0010897633985047037,0.0008672406923092954,0.0011437156628270858,0.0008679643430733773,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 8d,1,1,5,0.0004982955923000485,9.992016378913245e-07,0.0005231458861364039,9.992482464583581e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 8h,1,1,5,0.0004982955923000485,9.992016378913245e-07,0.0005221722010646086,9.993915050552514e-07,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 8s,1,1,5,0.0004982955923000485,9.992016378913245e-07,0.0005234687327071699,1.0000391532953735e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4c 9d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011429948366226573,9.9559713569889e-07,13,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c 9s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011419232953259722,9.958975804034985e-07,13,8,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Tc,1,1,5,0.0010897633985047037,0.0018041434734570286,0.0011494652448230693,0.0018114898107995695,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Td,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001151056432486666,1.0020850405299795e-06,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Th,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011477342275074162,1.003270312258499e-06,15,3,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Jc,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011108919201730514,9.975322831051194e-07,6,1,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Js,1,1,5,0.0010897633985047037,0.0020332563633676053,0.0011159653699487947,0.0020280589074971136,6,1,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Qc,1,1,5,0.003198034908210191,9.992016378913245e-07,0.003381705093506794,1.0038200520629878e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Qd,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011508542718656736,1.0008608213408805e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Qh,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011510649521780263,1.00152490292291e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Qs,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011523509096100265,1.0016517281778959e-06,1,4,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Kc,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0010966931447637732,1.0030042298683955e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Kd,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.0003659219924195204,1.005507310787696e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Kh,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.00036556438158792437,1.00221332303138e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Ks,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.00036769369103400215,1.005507310787696e-06,1,2,1.0,0.999975458592474,0.0,2.454140752597793e-05,1.0,0.99999
Jd Jh 9h Ts 9c,4c Ac,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001162144990857626,9.971328105338831e-07,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Ad,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011706833576461142,9.968296936468079e-07,7,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c Ah,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011719322519712604,9.975476299125512e-07,7,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4c As,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001162199979553535,9.964148742681396e-07,11,9,0.0,1e-05,1.0,0.99999,1.0,0.99999
Jd Jh 9h Ts 9c,4d 4h,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011712097695783105,1.0033765675433164e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4d 4s,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.001175763572987142,1.004561839271836e-06,9,13,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4d 5c,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.0003311642520808516,1.0056033039947101e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4d 5d,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0009908660009718463,1.0063942108317256e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4d 5h,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.00033044380500943003,1.0056033039947101e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4d 5s,1,1,5,0.00036325446616823463,9.992016378913245e-07,0.000331009114062037,1.005208939103206e-06,2,13,0.0,0.3852842663581179,1.0,0.614715733641882,0.0,5.180581853613921e-05
Jd Jh 9h Ts 9c,4d 6c,1,1,5,0.0010897633985047037,9.992016378913245e-07,0.0011562645083761963,9.993195295952705e-07,9,0,0.0,4.901216236325383e-05,1.0,0.9999509878376367,0.0,0.04823760830274542
